,WALS_ID,ISO,Name,Macroarea,Country_ID,Latitude,Longitude,Family,Genus,Lenguaje de Señas,Status
1152,koh,bcs,Kohumono,Africa,NG,6.0,8.11666666667,Niger-Congo,Cross River,0,L
1153,koi,kbk,Koiari,Papunesia,PG,-9.5,147.333333333,Trans-New Guinea,Koiarian,0,L
1154,kok,trp,Kokborok,Eurasia,IN,24.3333333333,92.5,Sino-Tibetan,Bodo-Garo,0,L
1155,kol,kfb nit,Kolami,Eurasia,IN,20.0,78.5,Dravidian,Central Dravidian,0,
1156,kom,xom,Komo,Africa,ET SS,8.75,33.75,Koman,Koman,0,L
1157,kon,kng,Kongo,Africa,CD,-5.0,15.0,Niger-Congo,Bantoid,0,L
1158,koo,kvv,Kola,Papunesia,ID,-5.5,134.5,Austronesian,Central Malayo-Polynesian,0,L
1159,kop,koi,Komi-Permyak,Eurasia,RU,59.5,54.5,Uralic,Permic,0,L
1160,kor,kor,Korean,Eurasia,KR KP,37.5,128.0,,,0,L
1161,kos,kos,Kosraean,Papunesia,FM,5.3,163.0,Austronesian,Oceanic,0,L
1162,kot,kfe,Kota,Eurasia,IN,11.5,77.1666666667,Dravidian,Southern Dravidian,0,L
1163,kou,bkm,Kom,Africa,CM,6.25,10.3333333333,Niger-Congo,Bantoid,0,L
1164,kow,kst,Ko (Winye),Africa,BF,11.8666666667,-2.91666666667,Niger-Congo,Southern-Central Gur,0,L
1165,koy,kff,Koya,Eurasia,IN,17.5,81.3333333333,Dravidian,South-Central Dravidian,0,L
1166,kpa,kpk,Kpan,Africa,NG,7.58333333333,10.1666666667,Niger-Congo,Platoid,0,L
1167,kpe,xpe,Kpelle,Africa,LR,7.0,-10.0,Mande,Western Mande,0,L
1168,kpm,pam,Kapampangan,Papunesia,PH,15.3333333333,120.5,Austronesian,Central Luzon,0,L
1169,kpn,kpg,Kapingamarangi,Papunesia,FM,1.05,154.75,Austronesian,Oceanic,0,L
1170,kpo,kpo,Kposo,Africa,TG,7.5,0.833333333333,Niger-Congo,Kwa,0,L
1171,kpw,kjp pwo,Karen (Pwo),Eurasia,CN MM,13.0,99.1666666667,Sino-Tibetan,Karen,0,
