languageLabel,ISO,countryLabel,countryISO,Ethnologe_statusLabel,number_of_speaker,coordinates,HDI,population,country_coordinates
Azhe,yiz,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yakan,yka,Philippines,PHL,4 Educational,,Point(122.0 6.5),0.699,100981437,Point(123.0 12.0)
Tundra Yukaghir,ykg,Russia,RUS,8a Moribund,40,Point(155.0 69.0),0.816,146804372,Point(94.25 66.416666666)
Yoke,yki,Indonesia,IDN,6b Threatened,,,0.694,270625568,Point(118.0 -2.0)
Yakaikeke,ykk,Indonesia,IDN,6b Threatened,,,0.694,270625568,Point(118.0 -2.0)
Yakaikeke,ykk,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Khlula,ykl,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Khlula,ykl,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yakamul,ykm,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Kua-nsi,ykn,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Kua-nsi,ykn,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yasa,yko,Equatorial Guinea,GNQ,5 Developing,,,0.591,1267689,Point(10.0 1.5)
Yasa,yko,Gabon,GAB,5 Developing,,,0.702,2025137,Point(11.5 -0.683330555)
Yasa,yko,Cameroon,CMR,5 Developing,,,0.556,24053727,Point(12.0 7.0)
Yekora,ykr,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Kathu,ykt,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Kathu,ykt,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Kuamasi,yku,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Kuamasi,yku,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yakoma,yky,Central African Republic,CAF,6a Vigorous,110000,Point(18.416666666 4.416666666),0.367,4659080,Point(20.9 6.7)
Yaul,yla,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Yaleba,ylb,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Yele,yle,Papua New Guinea,PNG,5 Developing,,Point(154.166666667 -11.366666666),0.555,8935000,Point(147.0 -6.3)
Yelogu,ylg,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Angguruk Yali,yli,Indonesia,IDN,5 Developing,15000,Point(139.333333333 -4.0),0.694,270625568,Point(118.0 -2.0)
Yil,yll,Papua New Guinea,PNG,6a Vigorous,,Point(142.15 -3.533333333),0.555,8935000,Point(147.0 -6.3)
Limi,ylm,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Limi,ylm,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Langnian Buyang,yln,People's Republic of China,CHN,8a Moribund,,,0.752,1409517397,Point(103.451944444 35.844722222)
Langnian Buyang,yln,People's Republic of China,CHN,8a Moribund,,,0.752,1443497378,Point(103.451944444 35.844722222)
Naluo,ylo,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Naluo,ylo,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yalarnnga,ylr,Australia,AUS,10 Extinct,,Point(140.0 -22.0),0.939,24511800,Point(137.0 -28.0)
Aribwaung,ylu,Papua New Guinea,PNG,6b Threatened,,Point(146.873813 -6.595186),0.555,8935000,Point(147.0 -6.3)
Nyâlayu,yly,New Caledonia,NCL,6b Threatened,,Point(164.333333333 -20.333333333),,278500,Point(165.3 -21.25)
Yambes,ymb,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Southern Muji,ymc,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Southern Muji,ymc,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Muda,ymd,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Muda,ymd,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yameo,yme,Peru,PER,10 Extinct,,,0.75,29381884,Point(-76.0 -9.4)
Yamongeri,ymg,Democratic Republic of the Congo,COD,6a Vigorous,,,0.457,86790567,Point(23.656 -2.88)
Mili,ymh,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Mili,ymh,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Moji,ymi,People's Republic of China,CHN,7 Shifting,,,0.752,1409517397,Point(103.451944444 35.844722222)
Moji,ymi,People's Republic of China,CHN,7 Shifting,,,0.752,1443497378,Point(103.451944444 35.844722222)
Makwe,ymk,Tanzania,TZA,6b Threatened,32000,,0.538,57310019,Point(34.854 -6.307)
Makwe,ymk,Tanzania,TZA,6b Threatened,119700,,0.538,57310019,Point(34.854 -6.307)
Makwe,ymk,Mozambique,MOZ,6b Threatened,32000,,0.437,29668834,Point(35.0 -19.0)
Makwe,ymk,Mozambique,MOZ,6b Threatened,119700,,0.437,29668834,Point(35.0 -19.0)
Yamalele,yml,Papua New Guinea,PNG,5 Developing,,,0.555,8935000,Point(147.0 -6.3)
Maay,ymm,Somalia,SOM,5 Developing,,,,11031386,Point(47.0 6.0)
Yamna,ymn,Indonesia,IDN,8a Moribund,,,0.694,270625568,Point(118.0 -2.0)
Yamap,ymp,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Qila Muji,ymq,People's Republic of China,CHN,7 Shifting,,,0.752,1409517397,Point(103.451944444 35.844722222)
Qila Muji,ymq,People's Republic of China,CHN,7 Shifting,,,0.752,1443497378,Point(103.451944444 35.844722222)
Malasar,ymr,India,IND,6a Vigorous,,,0.64,1326093247,Point(83.0 22.8)
Karagas,ymt,Russia,RUS,,,Point(98.0 53.75),0.816,146804372,Point(94.25 66.416666666)
Northern Muji,ymx,People's Republic of China,CHN,7 Shifting,,,0.752,1409517397,Point(103.451944444 35.844722222)
Northern Muji,ymx,People's Republic of China,CHN,7 Shifting,,,0.752,1443497378,Point(103.451944444 35.844722222)
Muzi,ymz,People's Republic of China,CHN,7 Shifting,,,0.752,1409517397,Point(103.451944444 35.844722222)
Muzi,ymz,People's Republic of China,CHN,7 Shifting,,,0.752,1443497378,Point(103.451944444 35.844722222)
Aluo,yna,People's Republic of China,CHN,7 Shifting,,,0.752,1409517397,Point(103.451944444 35.844722222)
Aluo,yna,People's Republic of China,CHN,7 Shifting,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yandruwandha,ynd,Australia,AUS,10 Extinct,,Point(140.75 -27.75),0.939,24511800,Point(137.0 -28.0)
Lang'e,yne,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Lang'e,yne,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yango,yng,Democratic Republic of the Congo,COD,6a Vigorous,,,0.457,86790567,Point(23.656 -2.88)
Naukan Yupik,ynk,Russia,RUS,8a Moribund,50,Point(-172.0 66.0),0.816,146804372,Point(94.25 66.416666666)
Yangulam,ynl,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Yong,yno,Thailand,THA,6b Threatened,,,0.755,65931550,Point(101.0 14.0)
Yendang,ynq,Nigeria,NGA,6a Vigorous,,,0.532,190886311,Point(8.0 9.0)
Yansi,yns,Democratic Republic of the Congo,COD,6a Vigorous,,Point(18.0 -3.833333333),0.457,86790567,Point(23.656 -2.88)
Yauna,ynu,Colombia,COL,9 Dormant,,,0.747,49065615,Point(-74.0 4.0)
Yoba,yob,Papua New Guinea,PNG,10 Extinct,,,0.555,8935000,Point(147.0 -6.3)
Yogad,yog,Philippines,PHL,6a Vigorous,,,0.699,100981437,Point(123.0 12.0)
Yonaguni,yoi,Japan,JPN,7 Shifting,400,,0.909,126434565,Point(136.0 35.0)
Yokuts,yok,United States of America,USA,8a Moribund,,Point(-119.0 35.416666666),0.92,331449281,Point(-98.5795 39.828175)
Yokuts,yok,United States of America,USA,8a Moribund,,Point(-119.083333333 36.083333333),0.92,331449281,Point(-98.5795 39.828175)
Yokuts,yok,United States of America,USA,8a Moribund,,Point(-119.083333333 36.416666666),0.92,331449281,Point(-98.5795 39.828175)
Kiyombe,yom,Angola,AGO,5 Developing,,,0.581,29784193,Point(17.35 -12.35)
Kiyombe,yom,Republic of the Congo,COG,5 Developing,,,0.606,5260750,Point(15.383330555 -0.75)
Kiyombe,yom,Democratic Republic of the Congo,COD,5 Developing,,,0.457,86790567,Point(23.656 -2.88)
Yonggom,yon,Indonesia,IDN,5 Developing,,Point(140.916666667 -5.75),0.694,270625568,Point(118.0 -2.0)
Yonggom,yon,Papua New Guinea,PNG,5 Developing,,Point(140.916666667 -5.75),0.555,8935000,Point(147.0 -6.3)
Yoruba,yor,Togo,TGO,2 Provincial,40000000,Point(4.333333333 8.0),0.503,7797694,Point(1.183333 8.25)
Yoruba,yor,Benin,BEN,2 Provincial,40000000,Point(4.333333333 8.0),0.515,11175692,Point(2.183333333 8.833333333)
Yoruba,yor,Nigeria,NGA,2 Provincial,40000000,Point(4.333333333 8.0),0.532,190886311,Point(8.0 9.0)
Yotti,yot,Nigeria,NGA,6a Vigorous,,,0.532,190886311,Point(8.0 9.0)
Yoron,yox,Japan,JPN,7 Shifting,,,0.909,126434565,Point(136.0 35.0)
Yoy,yoy,Laos,LAO,6b Threatened,,,0.601,6858160,Point(104.0 18.2)
Yoy,yoy,Thailand,THA,6b Threatened,,,0.755,65931550,Point(101.0 14.0)
Phala,ypa,People's Republic of China,CHN,,,,0.752,1409517397,Point(103.451944444 35.844722222)
Phala,ypa,People's Republic of China,CHN,,,,0.752,1443497378,Point(103.451944444 35.844722222)
Labo Phowa,ypb,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Labo Phowa,ypb,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Phola,ypg,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Phola,ypg,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Phupha,yph,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Phupha,yph,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Phuma,ypm,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Phuma,ypm,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Ani Phowa,ypn,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Ani Phowa,ypn,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Alo Phola,ypo,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Alo Phola,ypo,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Phupa,ypp,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Phupa,ypp,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Phuza,ypz,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Phuza,ypz,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yerakai,yra,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Yareba,yrb,Papua New Guinea,PNG,5 Developing,,Point(148.5 -9.5),0.555,8935000,Point(147.0 -6.3)
Yaure,yre,Ivory Coast,CIV,5 Developing,,,0.492,24294750,Point(-6.0 8.0)
Nenets,yrk,Russia,RUS,6b Threatened,21926,Point(72.0 69.0),0.816,146804372,Point(94.25 66.416666666)
Nenets,yrk,Russia,RUS,6b Threatened,24000,Point(72.0 69.0),0.816,146804372,Point(94.25 66.416666666)
Nenets,yrk,Russia,RUS,6b Threatened,21926,Point(76.0 70.0),0.816,146804372,Point(94.25 66.416666666)
Nenets,yrk,Russia,RUS,6b Threatened,24000,Point(76.0 70.0),0.816,146804372,Point(94.25 66.416666666)
Nheengatu,yrl,Brazil,BRA,7 Shifting,8000,,0.754,210147125,Point(-53.0 -14.0)
Nheengatu,yrl,Venezuela,VEN,7 Shifting,8000,,0.761,28515829,Point(-67.0 8.0)
Nheengatu,yrl,Colombia,COL,7 Shifting,8000,,0.747,49065615,Point(-74.0 4.0)
Yirrk-Thangalkl,yrm,Australia,AUS,9 Dormant,,,0.939,24511800,Point(137.0 -28.0)
Yerong,yrn,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Yerong,yrn,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yaroamë,yro,Brazil,BRA,6a Vigorous,,,0.754,210147125,Point(-53.0 -14.0)
Yarsun,yrs,Indonesia,IDN,8a Moribund,,,0.694,270625568,Point(118.0 -2.0)
Yarawata,yrw,Papua New Guinea,PNG,8a Moribund,,,0.555,8935000,Point(147.0 -6.3)
Yarluyandi,yry,Australia,AUS,9 Dormant,,,0.939,24511800,Point(137.0 -28.0)
Jassic,ysc,Hungary,HUN,,,,0.828,9769526,Point(19.0 47.0)
Samatao,ysd,People's Republic of China,CHN,8a Moribund,,,0.752,1409517397,Point(103.451944444 35.844722222)
Samatao,ysd,People's Republic of China,CHN,8a Moribund,,,0.752,1443497378,Point(103.451944444 35.844722222)
Sonaga,ysg,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Sonaga,ysg,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yugoslav Sign Language,ysl,Serbia,SRB,5 Developing,,,0.771,7022268,Point(20.933333333 43.95)
Burmese Sign Language,ysm,Myanmar,MMR,,,,0.578,53370609,Point(96.0 22.0)
Sani,ysn,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Sani,ysn,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Nisi,yso,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Nisi,yso,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Southern Lolopo,ysp,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Southern Lolopo,ysp,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Sirenik Eskimo,ysr,Russia,RUS,10 Extinct,5,Point(-174.0 64.5),0.816,146804372,Point(94.25 66.416666666)
Yessan,yss,Papua New Guinea,PNG,5 Developing,,Point(142.583333333 -4.166666666),0.555,8935000,Point(147.0 -6.3)
Sanie,ysy,People's Republic of China,CHN,8a Moribund,,,0.752,1409517397,Point(103.451944444 35.844722222)
Sanie,ysy,People's Republic of China,CHN,8a Moribund,,,0.752,1443497378,Point(103.451944444 35.844722222)
Tholo,ytl,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Tholo,ytl,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Thopho,ytp,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Thopho,ytp,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yout Wam,ytw,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Yucatec Maya,yua,Mexico,MEX,5 Developing,706000,Point(-89.0 20.0),0.756,124777324,Point(-102.0 23.0)
Yucatec Maya,yua,Belize,BLZ,5 Developing,706000,Point(-89.0 20.0),0.715,374681,Point(-88.7 17.066666666)
Yucatec Maya,yua,Guatemala,GTM,5 Developing,706000,Point(-89.0 20.0),0.627,17263239,Point(-90.25 15.5)
Yugambal,yub,Australia,AUS,10 Extinct,,,0.939,24511800,Point(137.0 -28.0)
Yuchi,yuc,United States of America,USA,8b Nearly Extinct,,Point(-86.75 35.75),0.92,331449281,Point(-98.5795 39.828175)
Judeo-Tripolitanian Arabic,yud,Israel,ISR,7 Shifting,,,0.899,9093000,Point(35.0 31.0)
Cantonese,yue,People's Republic of China,CHN,,72893210,Point(113.0 23.0),0.752,1409517397,Point(103.451944444 35.844722222)
Cantonese,yue,People's Republic of China,CHN,,72893210,Point(113.0 23.0),0.752,1443497378,Point(103.451944444 35.844722222)
Cantonese,yue,Malaysia,MYS,,72893210,Point(113.0 23.0),0.802,31624264,Point(108.0 3.0)
Cantonese,yue,Brunei,BRN,,72893210,Point(113.0 23.0),0.853,428697,Point(114.566667 4.4)
Yue Chinese,yue,People's Republic of China,CHN,2 Provincial,62221560,Point(113.0 23.0),0.752,1409517397,Point(103.451944444 35.844722222)
Yue Chinese,yue,People's Republic of China,CHN,2 Provincial,62221560,Point(113.0 23.0),0.752,1443497378,Point(103.451944444 35.844722222)
Yue Chinese,yue,Malaysia,MYS,2 Provincial,62221560,Point(113.0 23.0),0.802,31624264,Point(108.0 3.0)
Yue Chinese,yue,Brunei,BRN,2 Provincial,62221560,Point(113.0 23.0),0.853,428697,Point(114.566667 4.4)
Yavapai,yuf,United States of America,USA,,,,0.92,331449281,Point(-98.5795 39.828175)
Havasupai–Hualapai,yuf,United States of America,USA,6b Threatened,,Point(-113.333333333 34.0),0.92,331449281,Point(-98.5795 39.828175)
Havasupai–Hualapai,yuf,United States of America,USA,6b Threatened,,Point(-113.75 35.5),0.92,331449281,Point(-98.5795 39.828175)
Havasupai–Hualapai,yuf,United States of America,USA,6b Threatened,,Point(-112.5 35.75),0.92,331449281,Point(-98.5795 39.828175)
Yugh,yug,Russia,RUS,8b Nearly Extinct,0,Point(90.0 61.0),0.816,146804372,Point(94.25 66.416666666)
Yugh,yug,Russia,RUS,8b Nearly Extinct,1,Point(90.0 61.0),0.816,146804372,Point(94.25 66.416666666)
Yugh,yug,Russia,RUS,8b Nearly Extinct,2,Point(90.0 61.0),0.816,146804372,Point(94.25 66.416666666)
Yugh,yug,Russia,RUS,8b Nearly Extinct,134,Point(90.0 61.0),0.816,146804372,Point(94.25 66.416666666)
Wajiara,yui,Brazil,BRA,5 Developing,,Point(-70.416666666 1.0),0.754,210147125,Point(-53.0 -14.0)
Wajiara,yui,Colombia,COL,5 Developing,,Point(-70.416666666 1.0),0.747,49065615,Point(-74.0 4.0)
Karkar,yuj,Papua New Guinea,PNG,5 Developing,,Point(141.083333333 -3.75),0.555,8935000,Point(147.0 -6.3)
Yuki,yuk,United States of America,USA,9 Dormant,,Point(-123.5 39.666666666),0.92,331449281,Point(-98.5795 39.828175)
Yulu,yul,Central African Republic,CAF,6b Threatened,,Point(25.0 8.0),0.367,4659080,Point(20.9 6.7)
Yulu,yul,Central African Republic,CAF,6b Threatened,,Point(25.25 8.5),0.367,4659080,Point(20.9 6.7)
Yulu,yul,Sudan,SDN,6b Threatened,,Point(25.0 8.0),0.502,40533330,Point(32.0 15.0)
Yulu,yul,Sudan,SDN,6b Threatened,,Point(25.25 8.5),0.502,40533330,Point(32.0 15.0)
Quechan,yum,United States of America,USA,8a Moribund,,Point(-114.333333333 32.833333333),0.92,331449281,Point(-98.5795 39.828175)
Bena,yun,Nigeria,NGA,6a Vigorous,,,0.532,190886311,Point(8.0 9.0)
Yukpa,yup,Venezuela,VEN,6b Threatened,,Point(-72.75 10.166666666),0.761,28515829,Point(-67.0 8.0)
Yukpa,yup,Colombia,COL,6b Threatened,,Point(-72.75 10.166666666),0.747,49065615,Point(-74.0 4.0)
Yuqui,yuq,Bolivia,BOL,7 Shifting,,,0.693,11051600,Point(-64.991228611 -17.056869611)
Yurok,yur,United States of America,USA,9 Dormant,0,Point(-124.0 41.333333333),0.92,331449281,Point(-98.5795 39.828175)
Yopno,yut,Papua New Guinea,PNG,5 Developing,,,0.555,8935000,Point(147.0 -6.3)
Yau,yuw,Papua New Guinea,PNG,5 Developing,,,0.555,8935000,Point(147.0 -6.3)
Southern Yukaghir,yux,Russia,RUS,8a Moribund,50,Point(150.833333333 65.75),0.816,146804372,Point(94.25 66.416666666)
Eastern Yugur,yuy,People's Republic of China,CHN,8a Moribund,4000,Point(99.0 38.0),0.752,1409517397,Point(103.451944444 35.844722222)
Eastern Yugur,yuy,People's Republic of China,CHN,8a Moribund,4000,Point(99.0 38.0),0.752,1443497378,Point(103.451944444 35.844722222)
Yuracaré,yuz,Bolivia,BOL,7 Shifting,,Point(-65.25 -16.583333333),0.693,11051600,Point(-64.991228611 -17.056869611)
Yawa,yva,Indonesia,IDN,5 Developing,10000,Point(136.25 -1.75),0.694,270625568,Point(118.0 -2.0)
Yavitero,yvt,Venezuela,VEN,10 Extinct,,,0.761,28515829,Point(-67.0 8.0)
Kalou,ywa,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Yinhawangka,ywg,Australia,AUS,8b Nearly Extinct,,,0.939,24511800,Point(137.0 -28.0)
Western Lalu,ywl,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Western Lalu,ywl,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yawanawa,ywn,Brazil,BRA,6a Vigorous,,,0.754,210147125,Point(-53.0 -14.0)
Wuding-Luquan Yi,ywq,People's Republic of China,CHN,5 Developing,,,0.752,1409517397,Point(103.451944444 35.844722222)
Wuding-Luquan Yi,ywq,People's Republic of China,CHN,5 Developing,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yawuru,ywr,Australia,AUS,9 Reawakening,6,Point(122.5 -18.0),0.939,24511800,Point(137.0 -28.0)
Yawuru,ywr,Australia,AUS,9 Reawakening,30,Point(122.5 -18.0),0.939,24511800,Point(137.0 -28.0)
Xishanba Lalo,ywt,People's Republic of China,CHN,7 Shifting,,Point(100.25 25.0),0.752,1409517397,Point(103.451944444 35.844722222)
Xishanba Lalo,ywt,People's Republic of China,CHN,7 Shifting,,Point(100.25 25.0),0.752,1443497378,Point(103.451944444 35.844722222)
Wumeng Nasu,ywu,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Wumeng Nasu,ywu,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Yawarawarga,yww,Australia,AUS,10 Extinct,,,0.939,24511800,Point(137.0 -28.0)
Mayawali,yxa,Australia,AUS,10 Extinct,,,0.939,24511800,Point(137.0 -28.0)
Yardliyawarra,yxl,Australia,AUS,10 Extinct,,,0.939,24511800,Point(137.0 -28.0)
Yinwum,yxm,Australia,AUS,10 Extinct,,,0.939,24511800,Point(137.0 -28.0)
Yau,yyu,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Ayizi,yyz,People's Republic of China,CHN,8b Nearly Extinct,,,0.752,1409517397,Point(103.451944444 35.844722222)
Ayizi,yyz,People's Republic of China,CHN,8b Nearly Extinct,,,0.752,1443497378,Point(103.451944444 35.844722222)
E'ma Buyang,yzg,People's Republic of China,CHN,8a Moribund,,,0.752,1409517397,Point(103.451944444 35.844722222)
E'ma Buyang,yzg,People's Republic of China,CHN,8a Moribund,,,0.752,1443497378,Point(103.451944444 35.844722222)
Zokhuo,yzk,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Zokhuo,yzk,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Sierra de Juárez Zapotec,zaa,Mexico,MEX,6a Vigorous,,Point(-96.583333333 17.5),0.756,124777324,Point(-102.0 23.0)
Guelavía Zapotec,zab,Mexico,MEX,5 Developing,,Point(-96.466666666 16.9),0.756,124777324,Point(-102.0 23.0)
Ocotlán Zapotec,zac,Mexico,MEX,6a Vigorous,,,0.756,124777324,Point(-102.0 23.0)
Cajonos Zapotec,zad,Mexico,MEX,5 Developing,,,0.756,124777324,Point(-102.0 23.0)
Yareni Zapotec,zae,Mexico,MEX,6a Vigorous,,,0.756,124777324,Point(-102.0 23.0)
Ayoquesco Zapotec,zaf,Mexico,MEX,6b Threatened,,,0.756,124777324,Point(-102.0 23.0)
Zaghawa,zag,Chad,TCD,6a Vigorous,274000,Point(23.0 16.0),0.404,15477751,Point(19.4 15.466667)
Zaghawa,zag,Sudan,SDN,6a Vigorous,274000,Point(23.0 16.0),0.502,40533330,Point(32.0 15.0)
Zangwal,zah,Nigeria,NGA,6b Threatened,,,0.532,190886311,Point(8.0 9.0)
Isthmus Zapotec,zai,Mexico,MEX,5 Developing,,Point(-95.0 16.416667),0.756,124777324,Point(-102.0 23.0)
Zaramo,zaj,Tanzania,TZA,8a Moribund,,,0.538,57310019,Point(34.854 -6.307)
Zanaki,zak,Tanzania,TZA,6a Vigorous,,,0.538,57310019,Point(34.854 -6.307)
Zauzou,zal,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Zauzou,zal,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
