ISO,WALS_ID,Name,Macroarea,Country_ID,Latitude,Longitude,Family,Genus,Lenguaje de Señas,Status_X_L,wiki_country,countryISO,Status,num_speakers,HDI,country_population,Country_coord
spa,spa,Spanish,Eurasia,ES,40.0,-4.0,Indo-European,Romance,0,L,"['Spain', 'United States of America', 'Uruguay', 'Mexico', 'Andorra', 'Cuba', 'Belize', 'Chile', 'Argentina', 'Peru', 'Venezuela', 'Paraguay', 'Ecuador', 'Colombia', 'Bolivia', 'Guatemala', 'Honduras', 'Dominican Republic', 'El Salvador', 'Costa Rica', 'Panama', 'Nicaragua', 'Equatorial Guinea', 'Gibraltar']","['ESP', 'USA', 'URY', 'MEX', 'AND', 'CUB', 'BLZ', 'CHL', 'ARG', 'PER', 'VEN', 'PRY', 'ECU', 'COL', 'BOL', 'GTM', 'HND', 'DOM', 'SLV', 'CRI', 'PAN', 'NIC', 'GNQ', 'GIB']",1 National,437000000.0,"[0.876, 0.92, 0.804, 0.756, 0.858, 0.769, 0.715, 0.832, 0.825, 0.75, 0.761, 0.702, 0.746, 0.747, 0.693, 0.627, 0.606, 0.736, 0.7, 0.794, 0.78, 0.631, 0.591]","[46733038.0, 331449281.0, 3456750.0, 124777324.0, 76177.0, 11484636.0, 374681.0, 18054726.0, 44938712.0, 29381884.0, 28515829.0, 6811297.0, 16624858.0, 49065615.0, 11051600.0, 17263239.0, 9265067.0, 10403761.0, 6420746.0, 4905769.0, 4098587.0, 6217581.0, 1267689.0, 33140.0]","['Point(-3.5 40.2)', 'Point(-98.5795 39.828175)', 'Point(-56.65 -32.733333333)', 'Point(-102.0 23.0)', 'Point(1.555277777 42.558333333)', 'Point(-79.5 22.0)', 'Point(-88.7 17.066666666)', 'Point(-71.0 -33.0)', 'Point(-64.0 -34.0)', 'Point(-76.0 -9.4)', 'Point(-67.0 8.0)', 'Point(-58.0 -23.5)', 'Point(-78.0 -1.0)', 'Point(-74.0 4.0)', 'Point(-64.991228611 -17.056869611)', 'Point(-90.25 15.5)', 'Point(-86.816667 14.633333)', 'Point(-70.2 18.8)', 'Point(-88.866111 13.668889)', 'Point(-84.0 10.0)', 'Point(-80.366667 8.616667)', 'Point(-85.0 13.0)', 'Point(10.0 1.5)', 'Point(-5.345361111 36.13775)']"
spa,spc,Spanish (Canary Islands),Eurasia,ES,28.0,-15.5833333333,Indo-European,Romance,0,L,"['Spain', 'United States of America', 'Uruguay', 'Mexico', 'Andorra', 'Cuba', 'Belize', 'Chile', 'Argentina', 'Peru', 'Venezuela', 'Paraguay', 'Ecuador', 'Colombia', 'Bolivia', 'Guatemala', 'Honduras', 'Dominican Republic', 'El Salvador', 'Costa Rica', 'Panama', 'Nicaragua', 'Equatorial Guinea', 'Gibraltar']","['ESP', 'USA', 'URY', 'MEX', 'AND', 'CUB', 'BLZ', 'CHL', 'ARG', 'PER', 'VEN', 'PRY', 'ECU', 'COL', 'BOL', 'GTM', 'HND', 'DOM', 'SLV', 'CRI', 'PAN', 'NIC', 'GNQ', 'GIB']",1 National,437000000.0,"[0.876, 0.92, 0.804, 0.756, 0.858, 0.769, 0.715, 0.832, 0.825, 0.75, 0.761, 0.702, 0.746, 0.747, 0.693, 0.627, 0.606, 0.736, 0.7, 0.794, 0.78, 0.631, 0.591]","[46733038.0, 331449281.0, 3456750.0, 124777324.0, 76177.0, 11484636.0, 374681.0, 18054726.0, 44938712.0, 29381884.0, 28515829.0, 6811297.0, 16624858.0, 49065615.0, 11051600.0, 17263239.0, 9265067.0, 10403761.0, 6420746.0, 4905769.0, 4098587.0, 6217581.0, 1267689.0, 33140.0]","['Point(-3.5 40.2)', 'Point(-98.5795 39.828175)', 'Point(-56.65 -32.733333333)', 'Point(-102.0 23.0)', 'Point(1.555277777 42.558333333)', 'Point(-79.5 22.0)', 'Point(-88.7 17.066666666)', 'Point(-71.0 -33.0)', 'Point(-64.0 -34.0)', 'Point(-76.0 -9.4)', 'Point(-67.0 8.0)', 'Point(-58.0 -23.5)', 'Point(-78.0 -1.0)', 'Point(-74.0 4.0)', 'Point(-64.991228611 -17.056869611)', 'Point(-90.25 15.5)', 'Point(-86.816667 14.633333)', 'Point(-70.2 18.8)', 'Point(-88.866111 13.668889)', 'Point(-84.0 10.0)', 'Point(-80.366667 8.616667)', 'Point(-85.0 13.0)', 'Point(10.0 1.5)', 'Point(-5.345361111 36.13775)']"
spo,spo,Spokane,North America,US,47.6666666667,-117.75,Salishan,Interior Salish,0,L,United States of America,USA,9 Dormant,,0.92,331449281.0,Point(-98.5795 39.828175)
slh,sps,Salish (Southern Puget Sound),North America,US,47.25,-122.5,Salishan,Central Salish,0,L,United States of America,USA,9 Dormant,,0.92,331449281.0,Point(-98.5795 39.828175)
squ,squ,Squamish,North America,CA,49.6666666667,-123.166666667,Salishan,Central Salish,0,L,Canada,CAN,8b Nearly Extinct,,0.926,37894799.0,Point(-109.0 56.0)
srn,sra,Sranan,South America,SR,5.83333333333,-55.3333333333,other,Creoles and Pidgins,0,L,Suriname,SUR,3 Wider Communication,"[126000.0, 300000.0, 415700.0]",0.72,563402.0,Point(-56.0 4.0)
srs,src,Sarcee,North America,CA,52.5,-116.0,Na-Dene,Athapaskan,0,L,Canada,CAN,8a Moribund,,0.926,37894799.0,Point(-109.0 56.0)
sro,srd,Sardinian,Eurasia,IT,40.0,9.0,Indo-European,Romance,0,L,Italy,ITA,6b Threatened,,0.873,60317000.0,Point(12.5 42.5)
kpm,sre,Sre,Eurasia,VN,11.5,108.0,Austro-Asiatic,Bahnaric,0,L,Vietnam,VNM,5 Developing,,0.694,94660000.0,Point(108.0 16.0)
sri,sri,Siriano,South America,CO BR,0.75,-70.1666666667,Tucanoan,Tucanoan,0,L,"['Brazil', 'Colombia']","['BRA', 'COL']",6b Threatened,,"[0.754, 0.747]","[210147125.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-74.0 4.0)']"
dsb,srl,Sorbian (Lower),Eurasia,DE,51.75,14.3333333333,Indo-European,Slavic,0,L,Germany,DEU,8a Moribund,6670.0,0.926,83149300.0,Point(10.0 51.0)
srm,srm,Saramaccan,South America,GF SR,4.5,-55.5,other,Creoles and Pidgins,0,L,"['France', 'Suriname']","['FRA', 'SUR']",5 Developing,90000.0,"[0.888, 0.72]","[66628000.0, 563402.0]","['Point(2.0 47.0)', 'Point(-56.0 4.0)']"
srq,srn,Sirionó,South America,BO,-15.5833333333,-64.0,Tupian,Tupi-Guaraní,0,L,Bolivia,BOL,6b Threatened,400.0,0.693,11051600.0,Point(-64.991228611 -17.056869611)
ssd,sro,Siroi,Papunesia,PG,-5.5,146.0,Trans-New Guinea,Madang,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
ser,srr,Serrano,North America,US,34.5,-117.0,Uto-Aztecan,California Uto-Aztecan,0,L,United States of America,USA,9 Dormant,,0.92,331449281.0,Point(-98.5795 39.828175)
slu,sru,Selaru,Papunesia,ID,-8.2,131.0,Austronesian,Central Malayo-Polynesian,0,L,Indonesia,IDN,6b Threatened,1823.0,0.694,270625568.0,Point(118.0 -2.0)
fos,sry,Siraya,Papunesia,TW,23.0,120.25,Austronesian,East Formosan,0,L,Taiwan,TWN,9 Dormant,,0.911,23593794.0,Point(121.0 24.0)
sld,ssa,Sisaala,Africa,GH,10.8333333333,-2.66666666667,Niger-Congo,Southern-Central Gur,0,L,Burkina Faso,BFA,5 Developing,,0.423,19193382.0,Point(-2.066667 12.266667)
bwo,ssh,Shinassha,Africa,ET,10.4166666667,36.1666666667,Afro-Asiatic,North Omotic,0,L,Ethiopia,ETH,4 Educational,,0.463,104957438.0,Point(40.0 9.0)
kvk,ssl,South Korean Sign Language,Eurasia,KR,37.0,128.0,other,Sign Languages,1,L,South Korea,KOR,4 Educational,,0.898,51466201.0,Point(128.0 36.0)
sce,sta,Santa,Eurasia,CN,31.5,107.5,Altaic,Mongolic,0,L,People's Republic of China,CHN,6b Threatened,200000.0,0.752,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222)
sat,stl,Santali,Eurasia,IN,24.5,87.0,Austro-Asiatic,Munda,0,L,"['India', 'Nepal', 'Bangladesh', 'Bhutan']","['IND', 'NPL', 'BGD', 'BTN']",4 Educational,6000000.0,"[0.64, 0.574, 0.632, 0.612]","[1326093247.0, 30327877.0, 165775000.0, 807610.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)', 'Point(89.866667 24.016667)', 'Point(90.5 27.45)']"
nso,stn,Sotho (Northern),Africa,ZA,-24.0,29.0,Niger-Congo,Bantoid,0,L,South Africa,ZAF,1 National,4100000.0,0.699,59622350.0,Point(24.0 -29.0)
sto,sto,Stoney,North America,CA,53.75,-116.5,Siouan,Core Siouan,0,L,Canada,CAN,7 Shifting,,0.926,37894799.0,Point(-109.0 56.0)
sbs,sub,Subiya,Africa,,-17.75,24.9166666667,Niger-Congo,Bantoid,0,L,"['Zambia', 'Botswana', 'Namibia']","['ZMB', 'BWA', 'NAM']",6a Vigorous,,"[0.588, 0.717, 0.647]","[17094130.0, 2291661.0, 2533794.0]","['Point(28.0 -14.0)', 'Point(23.7 -22.2)', 'Point(17.0 -23.0)']"
tgo,sud,Sudest,Papunesia,PG,-11.5,153.45,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
sue,sue,Suena,Papunesia,PG,-7.75,147.55,Trans-New Guinea,Binanderean,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
sjg,sug,Sungor,Africa,TD,13.75,21.5,Eastern Sudanic,Taman,0,L,Chad,TCD,6a Vigorous,,0.404,15477751.0,Point(19.4 15.466667)
swi,sui,Sui,Eurasia,CN,26.0,107.5,Tai-Kadai,Kam-Tai,0,L,People's Republic of China,CHN,6a Vigorous,300000.0,0.752,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222)
sui,suk,Suki,Papunesia,PG,-8.0,141.75,Gogodala-Suki,Suki,0,L,Papua New Guinea,PNG,5 Developing,3500.0,0.555,8935000.0,Point(147.0 -6.3)
sua,sul,Sulka,Papunesia,PG,-5.08333333333,151.916666667,,,0,L,Papua New Guinea,PNG,4 Educational,,0.555,8935000.0,Point(147.0 -6.3)
yan,sum,Mayangna,North America,NI,13.0,-84.5,Misumalpan,Misumalpan,0,L,"['Honduras', 'Nicaragua']","['HND', 'NIC']",5 Developing,,"[0.606, 0.631]","[9265067.0, 6217581.0]","['Point(-86.816667 14.633333)', 'Point(-85.0 13.0)']"
sun,sun,Sundanese,Papunesia,ID,-7.0,107.0,Austronesian,Malayo-Sumbawan,0,L,Indonesia,IDN,5 Developing,27000000.0,0.694,270625568.0,Point(118.0 -2.0)
spp,sup,Supyire,Africa,ML,11.5,-5.58333333333,Niger-Congo,Senufo,0,L,Mali,MLI,5 Developing,,0.427,18541980.0,Point(-4.0 17.0)
sgz,sur,Sursurunga,Papunesia,PG,-4.0,152.766666667,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
sus,sus,Susu,Africa,GN,10.0,-13.0,Mande,Western Mande,0,L,"['Guinea', 'Sierra Leone']","['GIN', 'SLE']",4 Educational,,"[0.459, 0.419]","[12717176.0, 7557212.0]","['Point(-11.0 10.0)', 'Point(-12.1 8.5)']"
sva,sva,Svan,Eurasia,GE,43.0,42.5,Kartvelian,Kartvelian,0,L,Georgia,GEO,7 Shifting,15000.0,0.754,3717100.0,Point(43.733330555 42.016669444)
slk,svk,Slovak,Eurasia,SK,49.0,20.0,Indo-European,Slavic,0,L,"['Hungary', 'Ukraine', 'Slovakia', 'Romania', 'Serbia']","['HUN', 'UKR', 'SVK', 'ROU', 'SRB']",1 National,6000000.0,"[0.828, 0.747, 0.844, 0.793, 0.771]","[9769526.0, 42558328.0, 5397036.0, 19586539.0, 7022268.0]","['Point(19.0 47.0)', 'Point(32.0 49.0)', 'Point(20.0 49.0)', 'Point(25.0 46.0)', 'Point(20.933333333 43.95)']"
svs,svs,Savosavo,Papunesia,SB,-9.13333333333,159.8,Solomons East Papuan,Savosavo,0,L,Solomon Islands,SLB,6a Vigorous,,0.546,611343.0,Point(159.816666666 -9.466666666)
swl,svt,Svenska Teckenspråket,Eurasia,SE,59.0,15.0,other,Sign Languages,0,L,Sweden,SWE,4 Educational,,0.907,10379295.0,Point(15.0 61.0)
swh,swa,Swahili,Africa,TZ,-6.5,39.0,Niger-Congo,Bantoid,0,L,"['Kenya', 'Tanzania', 'Burundi', 'Mozambique', 'Uganda', 'Somalia']","['KEN', 'TZA', 'BDI', 'MOZ', 'UGA', 'SOM']",1 National,"[16010110.0, 82300000.0]","[0.548, 0.538, 0.417, 0.437, 0.516]","[48468138.0, 57310019.0, 11530580.0, 29668834.0, 42862958.0, 11031386.0]","['Point(38.0 0.1)', 'Point(34.854 -6.307)', 'Point(29.816667 -3.666667)', 'Point(35.0 -19.0)', 'Point(32.39 1.28)', 'Point(47.0 6.0)']"
swe,swe,Swedish,Eurasia,FI SE,60.0,15.0,Indo-European,Germanic,0,L,"['Finland', 'Sweden', 'Åland']","['FIN', 'SWE', 'ALA']",1 National,"[3118000.0, 9244250.0]","[0.883, 0.907]","[5501043.0, 10379295.0, 28983.0]","['Point(27.0 65.0)', 'Point(15.0 61.0)', 'Point(20.0 60.25)']"
swe,swv,Swedish (Västerbotten),Eurasia,SE,64.25,19.75,Indo-European,Germanic,0,L,"['Finland', 'Sweden', 'Åland']","['FIN', 'SWE', 'ALA']",1 National,"[3118000.0, 9244250.0]","[0.883, 0.907]","[5501043.0, 10379295.0, 28983.0]","['Point(27.0 65.0)', 'Point(15.0 61.0)', 'Point(20.0 60.25)']"
szw,swi,Sawai,Papunesia,ID,0.5,128.0,Austronesian,South Halmahera - West New Guinea,0,L,Indonesia,IDN,6b Threatened,12000.0,0.694,270625568.0,Point(118.0 -2.0)
ssw,swt,Swati,Africa,ZA SZ,-26.5,31.0,Niger-Congo,Bantoid,0,L,"['South Africa', 'Mozambique', 'Eswatini']","['ZAF', 'MOZ', 'SWZ']",1 National,2034200.0,"[0.699, 0.437, 0.588]","[59622350.0, 29668834.0, 1124753.0]","['Point(24.0 -29.0)', 'Point(35.0 -19.0)', 'Point(31.433333 -26.483333)']"
ybe,syg,Saryg Yughur,Eurasia,CN,38.75,99.75,Altaic,Turkic,0,L,People's Republic of China,CHN,8a Moribund,4600.0,0.752,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222)
sll,syu,Salt-Yui,Papunesia,PG,-6.28333333333,145.033333333,Trans-New Guinea,Chimbu,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
mky,tab,Taba,Papunesia,ID,0.0,127.5,Austronesian,South Halmahera - West New Guinea,0,L,Indonesia,IDN,6b Threatened,20000.0,0.694,270625568.0,Point(118.0 -2.0)
tna,tac,Tacana,South America,BO,-13.5,-68.0,Tacanan,Tacanan,0,L,Bolivia,BOL,7 Shifting,,0.693,11051600.0,Point(-64.991228611 -17.056869611)
sps,taf,Taiof,Papunesia,PG,-5.53333333333,154.633333333,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
tgl,tag,Tagalog,Papunesia,PH,15.0,121.0,Austronesian,Greater Central Philippine,0,L,Philippines,PHL,3 Wider Communication,"[24000000.0, 28000000.0, 45000000.0]",0.699,100981437.0,Point(123.0 12.0)
tah,tah,Tahitian,Papunesia,PF,-17.6666666667,-149.583333333,Austronesian,Oceanic,0,L,France,FRA,1 National,68000.0,0.888,66628000.0,Point(2.0 47.0)
thv,tai,Tuareg (Air),Africa,NE,19.0,9.0,Afro-Asiatic,Berber,0,L,"['Algeria', 'Libya', 'Niger']","['DZA', 'LBY', 'NER']",6b Threatened,112900.0,"[0.754, 0.706, 0.354]","[41318142.0, 6678567.0, 21477348.0]","['Point(1.0 28.0)', 'Point(17.0 27.0)', 'Point(10.0 17.0)']"
thv,tgh,Tuareg (Ghat),Africa,LY,25.0,10.1666666667,Afro-Asiatic,Berber,0,L,"['Algeria', 'Libya', 'Niger']","['DZA', 'LBY', 'NER']",6b Threatened,112900.0,"[0.754, 0.706, 0.354]","[41318142.0, 6678567.0, 21477348.0]","['Point(1.0 28.0)', 'Point(17.0 27.0)', 'Point(10.0 17.0)']"
thv,tug,Tuareg (Ahaggar),Africa,LY NE DZ,23.0,6.0,Afro-Asiatic,Berber,0,L,"['Algeria', 'Libya', 'Niger']","['DZA', 'LBY', 'NER']",6b Threatened,112900.0,"[0.754, 0.706, 0.354]","[41318142.0, 6678567.0, 21477348.0]","['Point(1.0 28.0)', 'Point(17.0 27.0)', 'Point(10.0 17.0)']"
tgk,taj,Tajik,Eurasia,TJ,38.6666666667,70.0,Indo-European,Iranian,0,L,"['Uzbekistan', 'Tajikistan', 'Afghanistan']","['UZB', 'TJK', 'AFG']",1 National,14000000.0,"[0.71, 0.65, 0.498]","[33570609.0, 8921343.0, 36643815.0]","['Point(66.0 41.0)', 'Point(71.366667 38.583333)', 'Point(66.0 34.0)']"
tbc,tak,Takia,Papunesia,PG,-4.66666666667,146.0,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
tlj,tal,Talinga,Africa,CD UG,0.416666666667,29.6666666667,Niger-Congo,Bantoid,0,L,"['Democratic Republic of the Congo', 'Uganda']","['COD', 'UGA']",5 Developing,,"[0.457, 0.516]","[86790567.0, 42862958.0]","['Point(23.656 -2.88)', 'Point(32.39 1.28)']"
tan,tan,Tangale,Africa,NG,9.75,11.3333333333,Afro-Asiatic,West Chadic,0,L,Nigeria,NGA,6b Threatened,130000.0,0.532,190886311.0,Point(8.0 9.0)
tro,tao,Tarao,Eurasia,IN,24.25,94.1666666667,Sino-Tibetan,Kuki-Chin,0,L,India,IND,6a Vigorous,,0.64,1326093247.0,Point(83.0 22.8)
gpn,tap,Taiap,Papunesia,PG,-4.08333333333,144.5,Gapun,Gapun,0,L,Papua New Guinea,PNG,8a Moribund,,0.555,8935000.0,Point(147.0 -6.3)
tae,tar,Tariana,South America,BR,1.0,-69.1666666667,Arawakan,Inland Northern Arawakan,0,L,Brazil,BRA,8a Moribund,,0.754,210147125.0,Point(-53.0 -14.0)
shi,tas,Tashlhiyt,Africa,MA,31.0,-5.0,Afro-Asiatic,Berber,0,L,Morocco,MAR,5 Developing,8000000.0,0.667,36029138.0,Point(-6.0 32.0)
txx,tat,Tatana',Papunesia,MY,5.5,115.5,Austronesian,North Borneo,0,L,Malaysia,MYS,6b Threatened,,0.802,31624264.0,Point(108.0 3.0)
tya,tau,Tauya,Papunesia,PG,-5.75,145.333333333,Trans-New Guinea,Madang,0,L,Papua New Guinea,PNG,6b Threatened,,0.555,8935000.0,Point(147.0 -6.3)
tbo,taw,Tawala,Papunesia,PG,-10.3333333333,150.666666667,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
cks,tay,Tayo,Papunesia,NC,-22.0,166.333333333,other,Creoles and Pidgins,0,L,France,FRA,7 Shifting,,0.888,66628000.0,Point(2.0 47.0)
tly,taz,Talysh (Azerbaijan),Eurasia,AZ,38.75,48.6666666667,Indo-European,Iranian,0,L,"['Azerbaijan', 'Iran']","['AZE', 'IRN']",4 Educational,1000000.0,"[0.751, 0.798]","[10127874.0, 79966230.0]","['Point(47.7 40.3)', 'Point(53.0 32.0)']"
tly,tls,Talysh (Southern),Eurasia,IR,37.0,49.0,Indo-European,Iranian,0,L,"['Azerbaijan', 'Iran']","['AZE', 'IRN']",4 Educational,1000000.0,"[0.751, 0.798]","[10127874.0, 79966230.0]","['Point(47.7 40.3)', 'Point(53.0 32.0)']"
sst,tba,Tabare,Papunesia,PG,-6.08333333333,145.0,Trans-New Guinea,Chimbu,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
tub,tbb,Tübatulabal,North America,US,36.0,-118.333333333,Uto-Aztecan,California Uto-Aztecan,0,L,United States of America,USA,9 Dormant,,0.92,331449281.0,Point(-98.5795 39.828175)
tig,tbe,Tigré (Beni Amer),Africa,ER,15.5,38.0,Afro-Asiatic,Semitic,0,L,"['Eritrea', 'Sudan']","['ERI', 'SDN']",4 Educational,800000.0,"[0.44, 0.502]","[3497000.0, 40533330.0]","['Point(38.25 15.483333)', 'Point(32.0 15.0)']"
tig,tgr,Tigré,Africa,ER,16.5,38.5,Afro-Asiatic,Semitic,0,L,"['Eritrea', 'Sudan']","['ERI', 'SDN']",4 Educational,800000.0,"[0.44, 0.502]","[3497000.0, 40533330.0]","['Point(38.25 15.483333)', 'Point(32.0 15.0)']"
tnm,tbl,Tabla,Papunesia,ID,-2.45,140.416666667,Sentani,Sentani,0,L,Indonesia,IDN,8a Moribund,,0.694,270625568.0,Point(118.0 -2.0)
tbl,tbo,Tboli,Papunesia,PH,6.16666666667,124.5,Austronesian,Bilic,0,L,Philippines,PHL,4 Educational,,0.699,100981437.0,Point(123.0 12.0)
tby,tbr,Tabaru,Papunesia,ID,1.5,127.25,West Papuan,North Halmaheran,0,L,Indonesia,IDN,5 Developing,,0.694,270625568.0,Point(118.0 -2.0)
tab,tbs,Tabassaran,Eurasia,RU,41.8333333333,47.9166666667,Nakh-Daghestanian,Lezgic,0,L,Russia,RUS,5 Developing,126900.0,0.816,146804372.0,Point(94.25 66.416666666)
tti,tbt,Tobati,Papunesia,ID,-2.58333333333,140.666666667,Austronesian,Oceanic,0,L,Indonesia,IDN,8b Nearly Extinct,,0.694,270625568.0,Point(118.0 -2.0)
tap,tbw,Tabwa,Africa,CD ZM,-8.0,29.5,Niger-Congo,Bantoid,0,L,"['Zambia', 'Democratic Republic of the Congo']","['ZMB', 'COD']",5 Developing,382000.0,"[0.588, 0.457]","[17094130.0, 86790567.0]","['Point(28.0 -14.0)', 'Point(23.656 -2.88)']"
skj,tbx,Tangbe,Eurasia,NP,28.9166666667,83.75,Sino-Tibetan,Bodic,0,L,Nepal,NPL,6a Vigorous,,0.574,30327877.0,Point(84.0 28.0)
tar,tce,Tarahumara (Central),North America,MX,27.5,-107.5,Uto-Aztecan,Tarahumaran,0,L,Mexico,MEX,6a Vigorous,,0.756,124777324.0,Point(-102.0 23.0)
tcx,tda,Toda,Eurasia,IN,11.4166666667,76.75,Dravidian,Southern Dravidian,0,L,India,IND,6a Vigorous,,0.64,1326093247.0,Point(83.0 22.8)
ttc,tec,Tectiteco,North America,GT MX,15.4166666667,-92.0833333333,Mayan,Mayan,0,L,"['Mexico', 'Guatemala']","['MEX', 'GTM']",6b Threatened,,"[0.756, 0.627]","[124777324.0, 17263239.0]","['Point(-102.0 23.0)', 'Point(-90.25 15.5)']"
tee,tee,Tepehua (Huehuetla),North America,MX,20.5,-98.0,Totonacan,Totonacan,0,L,Mexico,MEX,6a Vigorous,,0.756,124777324.0,Point(-102.0 23.0)
teh,teh,Tehuelche,South America,AR,-48.0,-68.0,Chon,Chon Proper,0,L,Argentina,ARG,9 Dormant,,0.825,44938712.0,Point(-64.0 -34.0)
tel,tel,Telugu,Eurasia,IN,16.0,79.0,Dravidian,South-Central Dravidian,0,L,India,IND,2 Provincial,"[5000000.0, 50000000.0, 74244300.0]",0.64,1326093247.0,Point(83.0 22.8)
kdh,tem,Tem,Africa,TG BJ GH,8.66666666667,0.5,Niger-Congo,Southern-Central Gur,0,L,"['Togo', 'Benin']","['TGO', 'BEN']",3 Wider Communication,,"[0.503, 0.515]","[7797694.0, 11175692.0]","['Point(1.183333 8.25)', 'Point(2.183333333 8.833333333)']"
tex,ten,Tennet,Africa,SS,4.41666666667,32.5,Eastern Sudanic,Surmic,0,L,South Sudan,SSD,5 Developing,,0.388,12575714.0,Point(30.0 7.0)
tio,teo,Teop,Papunesia,PG,-5.66666666667,155.0,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
tpt,tep,Tepehua (Tlachichilco),North America,MX,20.5833333333,-98.25,Totonacan,Totonacan,0,L,Mexico,MEX,6b Threatened,,0.756,124777324.0,Point(-102.0 23.0)
ttr,ter,Tera,Africa,NG,11.0,11.8333333333,Afro-Asiatic,Biu-Mandara,0,L,Nigeria,NGA,6a Vigorous,,0.532,190886311.0,Point(8.0 9.0)
teo,tes,Teso,Africa,UG,1.83333333333,33.8333333333,Eastern Sudanic,Nilotic,0,L,"['Kenya', 'Uganda']","['KEN', 'UGA']",5 Developing,,"[0.548, 0.516]","[48468138.0, 42862958.0]","['Point(38.0 0.1)', 'Point(32.39 1.28)']"
tll,tet,Tetela,Africa,CD,-4.0,24.0,Niger-Congo,Bantoid,0,L,Democratic Republic of the Congo,COD,6a Vigorous,,0.457,86790567.0,Point(23.656 -2.88)
tew,tew,Tewa (Arizona),North America,US,35.8333333333,-110.416666667,Kiowa-Tanoan,Kiowa-Tanoan,0,L,United States of America,USA,6b Threatened,,0.92,331449281.0,Point(-98.5795 39.828175)
tew,trg,Tewa (Rio Grande),North America,US,36.25,-106.166666667,Kiowa-Tanoan,Kiowa-Tanoan,0,L,United States of America,USA,6b Threatened,,0.92,331449281.0,Point(-98.5795 39.828175)
tew,tsj,Tewa (San Juan Pueblo),North America,US,36.0833333333,-106.083333333,Kiowa-Tanoan,Kiowa-Tanoan,0,L,United States of America,USA,6b Threatened,,0.92,331449281.0,Point(-98.5795 39.828175)
kmz,tex,Turkic (East-Central Xorasan),Eurasia,IR,37.0,59.0,Altaic,Turkic,0,L,Iran,IRN,6a Vigorous,886000.0,0.798,79966230.0,Point(53.0 32.0)
kmz,twx,Turkic (West Xorasan),Eurasia,IR,36.6666666667,56.0,Altaic,Turkic,0,L,Iran,IRN,6a Vigorous,886000.0,0.798,79966230.0,Point(53.0 32.0)
hrc,tga,Tangga,Papunesia,PG,-3.46666666667,153.2,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,6a Vigorous,,0.555,8935000.0,Point(147.0 -6.3)
tbw,tgb,Tagbanwa (Aborlan),Papunesia,PH,9.5,118.5,Austronesian,Greater Central Philippine,0,L,Philippines,PHL,5 Developing,,0.699,100981437.0,Point(123.0 12.0)
tgc,tgk,Tigak,Papunesia,PG,-2.71666666667,150.8,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,Point(147.0 -6.3)
tsj,tgl,Tshangla,Eurasia,BT IN,27.8333333333,92.1666666667,Sino-Tibetan,Bodic,0,L,"[""People's Republic of China"", 'India', 'Bhutan']","['CHN', 'IND', 'BTN']",4 Educational,175000.0,"[0.752, 0.64, 0.612]","[1409517397.0, 1443497378.0, 1326093247.0, 807610.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)', 'Point(90.5 27.45)']"
tzn,tgn,Tugun,Papunesia,ID,-7.71666666667,126.75,Austronesian,Central Malayo-Polynesian,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,Point(118.0 -2.0)
tsv,tgo,Tsogo,Africa,GA,-1.5,11.3333333333,Niger-Congo,Bantoid,0,L,Gabon,GAB,6a Vigorous,,0.702,2025137.0,Point(11.5 -0.683330555)
swt,tgp,Tanglapui,Papunesia,ID,-8.28333333333,125.083333333,Timor-Alor-Pantar,Kolana-Tanglapui,0,L,Indonesia,IDN,6b Threatened,,0.694,270625568.0,Point(118.0 -2.0)
txn,tgw,Tarangan (West),Papunesia,ID,-6.5,134.166666667,Austronesian,Central Malayo-Polynesian,0,L,Indonesia,IDN,5 Developing,7910.0,0.694,270625568.0,Point(118.0 -2.0)
