,ISO,WALS_ID,Name,Macroarea,Country_ID,Latitude,Longitude,Family,Genus,senas,Status_X_L,wiki_country,countryISO,Status,num_speakers,HDI,country_population,Country_coord,cant_paises,Country_lat,Country_long,nearest
1031,kki,kgr,Kagulu,Africa,TZ,-6.33333333333,37.0,Niger-Congo,Bantoid,0,L,Tanzania,TZA,5 Developing,,0.538,57310019.0,POINT (34.854 -6.307),1,34.854,-6.307,69.0
1032,ktg,kgu,Kalkatungu,Australia,AU,-21.0,139.5,Pama-Nyungan,Northern Pama-Nyungan,0,X,Australia,AUS,10 Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,116.0
1033,kgy,kgy,Kyirong,Eurasia,CN,28.4166666667,85.3333333333,Sino-Tibetan,Bodic,0,L,"[""People's Republic of China"", 'Nepal']","['CHN', 'NPL']",6b Threatened,,"[0.752, 0.574]","[1409517397.0, 1443497378.0, 30327877.0]","[<shapely.geometry.point.Point object at 0x7f72c0454e80>, <shapely.geometry.point.Point object at 0x7f72c0454ee0>]",2,"[103.451944444, 84.0]","[35.844722222, 28.0]",27.0
1034,khk,kha,Khalkha,Eurasia,MN,47.0,105.0,Altaic,Mongolic,0,L,"['Russia', 'Mongolia']","['RUS', 'MNG']",1 National,2704030.0,"[0.816, 0.741]","[146804372.0, 3075647.0]","[<shapely.geometry.point.Point object at 0x7f72c0454f40>, <shapely.geometry.point.Point object at 0x7f72c0454fa0>]",2,"[94.25, 104.0]","[66.416666666, 47.0]",9.0
1035,khg,khd,Kham (Dege),Eurasia,CN,31.8333333333,98.5833333333,Sino-Tibetan,Bodic,0,L,"[""People's Republic of China"", 'Myanmar']","['CHN', 'MMR']",6a Vigorous,1500000.0,"[0.752, 0.578]","[1409517397.0, 1443497378.0, 53370609.0]","[<shapely.geometry.point.Point object at 0x7f72c0457040>, <shapely.geometry.point.Point object at 0x7f72c04570a0>]",2,"[103.451944444, 96.0]","[35.844722222, 22.0]",36.0
1036,khg,knz,Kham (Tibetan) (Nangchen),Eurasia,CN,32.5,96.5,Sino-Tibetan,Bodic,0,L,"[""People's Republic of China"", 'Myanmar']","['CHN', 'MMR']",6a Vigorous,1500000.0,"[0.752, 0.578]","[1409517397.0, 1443497378.0, 53370609.0]","[<shapely.geometry.point.Point object at 0x7f72c0457100>, <shapely.geometry.point.Point object at 0x7f72c0457160>]",2,"[103.451944444, 96.0]","[35.844722222, 22.0]",36.0
1037,klr,khg,Khaling,Eurasia,CN IN NP,27.5,86.6666666667,Sino-Tibetan,Mahakiranti,0,L,Nepal,NPL,6b Threatened,,0.574,30327877.0,POINT (84 28),1,84.0,28.0,117.0
1038,kjj,khi,Khinalug,Eurasia,AZ,41.1666666667,48.0833333333,Nakh-Daghestanian,Lezgic,0,L,Azerbaijan,AZE,6b Threatened,1000.0,0.751,10127874.0,POINT (47.7 40.3),1,47.7,40.3,49.0
1039,kjh,khk,Khakas,Eurasia,RU,53.0,90.0,Altaic,Turkic,0,L,Russia,RUS,2 Provincial,42604.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,9.0
1040,klj,khl,Khalaj,Eurasia,IR,35.0,50.0,Altaic,Turkic,0,L,Iran,IRN,6a Vigorous,53900.0,0.798,79966230.0,POINT (53 32),1,53.0,32.0,45.0
1041,khm,khm,Khmer,Eurasia,KH,12.5,105.0,Austro-Asiatic,Khmer,0,L,"['Cambodia', 'Vietnam']","['KHM', 'VNM']",1 National,16388040.0,"[0.582, 0.694]","[16005373.0, 94660000.0]","[<shapely.geometry.point.Point object at 0x7f72c0457340>, <shapely.geometry.point.Point object at 0x7f72c04573a0>]",2,"[105.0, 108.0]","[12.6, 16.0]",34.0
1042,kkh,khn,Khün,Eurasia,MM,21.0,100.0,Tai-Kadai,Kam-Tai,0,L,Myanmar,MMR,5 Developing,120000.0,0.578,53370609.0,POINT (96 22),1,96.0,22.0,101.0
1043,naq,kho,Nama,Africa,,-25.5,18.0,Khoe-Kwadi,Khoe-Kwadi,0,L,"['South Africa', 'Botswana', 'Namibia']","['ZAF', 'BWA', 'NAM']",4 Educational,250000.0,"[0.699, 0.717, 0.647]","[59622350.0, 2291661.0, 2533794.0]","[<shapely.geometry.point.Point object at 0x7f72c0457460>, <shapely.geometry.point.Point object at 0x7f72c04574c0>, <shapely.geometry.point.Point object at 0x7f72c0457520>]",3,"[24.0, 23.7, 17.0]","[-29.0, -22.2, -23.0]",10.0
1044,khr,khr,Kharia,Eurasia,IN,22.5,84.3333333333,Austro-Asiatic,Munda,0,L,India,IND,5 Developing,,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,125.0
1045,kha,khs,Khasi,Eurasia,IN,25.5,92.0,Austro-Asiatic,Khasian,0,L,"['India', 'Bangladesh']","['IND', 'BGD']",2 Provincial,865000.0,"[0.64, 0.632]","[1326093247.0, 165775000.0]","[<shapely.geometry.point.Point object at 0x7f72c04575e0>, <shapely.geometry.point.Point object at 0x7f72c0457640>]",2,"[83.0, 89.866667]","[22.8, 24.016667]",30.0
1046,cnk,khu,Khumi,Eurasia,MM,21.9166666667,92.4166666667,Sino-Tibetan,Kuki-Chin,0,L,"['Myanmar', 'Bangladesh', 'India']","['MMR', 'BGD', 'IND']",5 Developing,,"[0.578, 0.632, 0.64]","[53370609.0, 165775000.0, 1326093247.0]","[<shapely.geometry.point.Point object at 0x7f72c04576a0>, <shapely.geometry.point.Point object at 0x7f72c0457700>, <shapely.geometry.point.Point object at 0x7f72c0457760>]",3,"[96.0, 89.866667, 83.0]","[22.0, 24.016667, 22.8]",48.0
1047,khv,khv,Khwarshi,Eurasia,RU,42.25,46.1666666667,Nakh-Daghestanian,Avar-Andic-Tsezic,0,L,Russia,RUS,6b Threatened,1740.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,48.0
1048,khw,khw,Khowar,Eurasia,PK,36.0,72.0,Indo-European,Indic,0,L,Pakistan,PAK,3 Wider Communication,1000000.0,0.562,216565318.0,POINT (71 30),1,71.0,30.0,31.0
1049,kic,kic,Kickapoo,North America,US,42.25,-84.0,Algic,Algonquian,0,L,"['United States of America', 'Mexico']","['USA', 'MEX']",6b Threatened,,"[0.92, 0.756]","[331449281.0, 124777324.0]","[<shapely.geometry.point.Point object at 0x7f72c0457880>, <shapely.geometry.point.Point object at 0x7f72c04578e0>]",2,"[-98.5795, -102.0]","[39.828175, 23.0]",20.0
1050,geb,kie,Kire,Papunesia,PG,-4.25,144.75,Lower Sepik-Ramu,Mikarew,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,315.0
1051,gia,kij,Kitja,Australia,AU,-17.5,127.75,Jarrakan,Jarrakan,0,L,Australia,AUS,,169.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,123.0
1052,kik,kik,Kikuyu,Africa,KE,-0.75,36.75,Niger-Congo,Bantoid,0,L,Kenya,KEN,5 Developing,6623000.0,0.548,48468138.0,POINT (38 0.1),1,38.0,0.1,115.0
1053,lub,kil,Kiluba,Africa,CD,-8.0,26.0,Niger-Congo,Bantoid,0,L,Democratic Republic of the Congo,COD,6b Threatened,,0.457,86790567.0,POINT (23.656 -2.88),1,23.656,-2.88,55.0
1054,kig,kim,Kimaghama,Papunesia,ID,-8.0,138.5,Kolopom,Kolopom,0,L,Indonesia,IDN,6b Threatened,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,369.0
1055,kin,kin,Kinyarwanda,Africa,RW,-2.0,30.0,Niger-Congo,Bantoid,0,L,"['Democratic Republic of the Congo', 'Uganda', 'Rwanda']","['COD', 'UGA', 'RWA']",1 National,9800000.0,"[0.457, 0.516, 0.524]","[86790567.0, 42862958.0, 12208407.0]","[<shapely.geometry.point.Point object at 0x7f72c0457b20>, <shapely.geometry.point.Point object at 0x7f72c0457b80>, <shapely.geometry.point.Point object at 0x7f72c0457be0>]",3,"[23.656, 32.39, 29.873888888]","[-2.88, 1.28, -1.940277777]",103.0
1056,kio,kio,Kiowa,North America,US,37.0,-99.0,Kiowa-Tanoan,Kiowa-Tanoan,0,L,United States of America,USA,8a Moribund,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,46.0
1057,xal,kiq,Kalmyk (Issyk-Kul),Eurasia,KG,42.4166666667,78.3333333333,Altaic,Mongolic,0,L,"['Russia', ""People's Republic of China"", 'Mongolia']","['RUS', 'CHN', 'MNG']",2 Provincial,560000.0,"[0.816, 0.752, 0.741]","[146804372.0, 1409517397.0, 1443497378.0, 3075647.0]","[<shapely.geometry.point.Point object at 0x7f72c0457ca0>, <shapely.geometry.point.Point object at 0x7f72c0457d00>, <shapely.geometry.point.Point object at 0x7f72c0457d60>]",3,"[94.25, 103.451944444, 104.0]","[66.416666666, 35.844722222, 47.0]",27.0
1058,xal,kmk,Kalmyk,Eurasia,CN RU MN,44.0,83.0,Altaic,Mongolic,0,L,"['Russia', ""People's Republic of China"", 'Mongolia']","['RUS', 'CHN', 'MNG']",2 Provincial,560000.0,"[0.816, 0.752, 0.741]","[146804372.0, 1409517397.0, 1443497378.0, 3075647.0]","[<shapely.geometry.point.Point object at 0x7f72c0457dc0>, <shapely.geometry.point.Point object at 0x7f72c0457e20>, <shapely.geometry.point.Point object at 0x7f72c0457e80>]",3,"[94.25, 103.451944444, 104.0]","[66.416666666, 35.844722222, 47.0]",27.0
1059,xal,oir,Oirat,Eurasia,CN MN,37.5,93.0,Altaic,Mongolic,0,L,"['Russia', ""People's Republic of China"", 'Mongolia']","['RUS', 'CHN', 'MNG']",2 Provincial,560000.0,"[0.816, 0.752, 0.741]","[146804372.0, 1409517397.0, 1443497378.0, 3075647.0]","[<shapely.geometry.point.Point object at 0x7f72c0457ee0>, <shapely.geometry.point.Point object at 0x7f72c0457f40>, <shapely.geometry.point.Point object at 0x7f72c0457fa0>]",3,"[94.25, 103.451944444, 104.0]","[66.416666666, 35.844722222, 47.0]",27.0
1060,cme,kir,Kirma,Africa,BF,10.25,-4.83333333333,Niger-Congo,Southern-Central Gur,0,L,"['Burkina Faso', 'Ivory Coast']","['BFA', 'CIV']",5 Developing,,"[0.423, 0.492]","[19193382.0, 24294750.0]","[<shapely.geometry.point.Point object at 0x7f72c0407040>, <shapely.geometry.point.Point object at 0x7f72c04070d0>]",2,"[-2.066667, -6.0]","[12.266667, 8.0]",211.0
1061,kii,kit,Kitsai,North America,US,31.8333333333,-96.5,Caddoan,Caddoan,0,L,United States of America,USA,9 Dormant,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,45.0
1062,kvd,kiu,Kui (in Indonesia),Papunesia,ID,-8.43333333333,124.55,Timor-Alor-Pantar,Greater Alor,0,L,Indonesia,IDN,6b Threatened,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,161.0
1063,kjd,kiw,Kiwai (Southern),Papunesia,PG,-8.0,143.5,Kiwaian,Kiwaian,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,350.0
1064,coe,kje,Koreguaje,South America,CO,1.0,-75.5,Tucanoan,Tucanoan,0,L,Colombia,COL,6a Vigorous,,0.747,49065615.0,POINT (-74 4),1,-74.0,4.0,79.0
1065,kmr,kji,Kurmanji,Eurasia,TR,38.0,42.0,Indo-European,Iranian,0,L,"['Turkey', 'Azerbaijan', 'Armenia', 'Iran', 'Iraq', 'Syria']","['TUR', 'AZE', 'ARM', 'IRN', 'IRQ', 'SYR']",3 Wider Communication,15000000.0,"[0.82, 0.751, 0.743, 0.798, 0.685, 0.536]","[83614362.0, 10127874.0, 2930450.0, 79966230.0, 38274618.0, 18499181.0]","[<shapely.geometry.point.Point object at 0x7f72c0407280>, <shapely.geometry.point.Point object at 0x7f72c04072e0>, <shapely.geometry.point.Point object at 0x7f72c0407340>, <shapely.geometry.point.Point object at 0x7f72c04073a0>, <shapely.geometry.point.Point object at 0x7f72c0407400>, <shapely.geometry.point.Point object at 0x7f72c0407460>]",6,"[36.0, 47.7, 44.95, 53.0, 43.0, 38.583333]","[39.0, 40.3, 40.383333, 32.0, 33.0, 35.216667]",228.0
1066,kjn,kjn,Kunjen,Australia,AU,-16.5,142.5,Pama-Nyungan,Northern Pama-Nyungan,0,L,Australia,AUS,8b Nearly Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,149.0
1067,kjc,kjo,Konjo,Papunesia,ID,-5.46666666667,120.333333333,Austronesian,South Sulawesi,0,L,Indonesia,IDN,6b Threatened,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,105.0
1068,kqy,kjr,Koorete,Africa,ET,5.83333333333,37.8333333333,Afro-Asiatic,North Omotic,0,L,Ethiopia,ETH,4 Educational,159200.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,122.0
1069,xon,kkb,Konkomba,Africa,TG GH,10.0,0.0833333333333,Niger-Congo,Northern-Central Gur,0,L,"['Ghana', 'Togo']","['GHA', 'TGO']",5 Developing,,"[0.592, 0.503]","[26908262.0, 7797694.0]","[<shapely.geometry.point.Point object at 0x7f72c0407610>, <shapely.geometry.point.Point object at 0x7f72c04075e0>]",2,"[-0.5, 1.183333]","[8.0, 8.25]",374.0
1070,bqy,kkl,Kata Kolok,Papunesia,ID,-8.25,115.166666667,other,Sign Languages,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,85.0
1071,knn,kkn,Konkani,Eurasia,IN,15.25,74.0,Indo-European,Indic,0,L,India,IND,2 Provincial,,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,65.0
1072,knk,kko,Koranko,Africa,SL GN,9.33333333333,-11.25,Mande,Western Mande,0,L,"['Guinea', 'Sierra Leone']","['GIN', 'SLE']",5 Developing,,"[0.459, 0.419]","[12717176.0, 7557212.0]","[<shapely.geometry.point.Point object at 0x7f72c0407760>, <shapely.geometry.point.Point object at 0x7f72c04077c0>]",2,"[-11.0, -12.1]","[10.0, 8.5]",95.0
1073,kaa,kkp,Karakalpak,Eurasia,UZ,43.0,60.0,Altaic,Turkic,0,L,Uzbekistan,UZB,5 Developing,583410.0,0.71,33570609.0,POINT (66 41),1,66.0,41.0,6.0
1074,kui,kkq,Kuikúro,South America,BR,-12.4166666667,-53.0833333333,Cariban,Cariban,0,L,Brazil,BRA,6b Threatened,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,35.0
1075,kiy,kkr,Kirikiri,Papunesia,ID,-3.0,137.166666667,Lakes Plain,Lakes Plain,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,325.0
1076,kkk,kkt,Kokota,Papunesia,SB,-8.0,159.133333333,Austronesian,Oceanic,0,L,Solomon Islands,SLB,6b Threatened,530.0,0.546,611343.0,POINT (159.816666666 -9.466666666),1,159.816666666,-9.466666666,96.0
1077,kfq,kku,Korku,Eurasia,IN,22.5,78.5,Austro-Asiatic,Munda,0,L,India,IND,5 Developing,,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,96.0
1078,khl,kkv,Lusi,Papunesia,PG,-5.58333333333,149.666666667,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,6a Vigorous,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,288.0
1079,zkk,kkw,Karankawa,North America,US,28.0,-97.0,,,0,,United States of America,USA,,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,74.0
1080,kne,kky,Kankanay,Papunesia,PH,16.75,120.583333333,Austronesian,Northern Luzon,0,L,Philippines,PHL,5 Developing,,0.699,100981437.0,POINT (123 12),1,123.0,12.0,98.0
1081,kex,kkz,Kokni,Eurasia,IN,20.75,73.5,Indo-European,Indic,0,L,India,IND,3 Wider Communication,,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,67.0
1082,klu,kla,Klao,Africa,LR,4.75,-8.75,Niger-Congo,Kru,0,L,Liberia,LBR,5 Developing,,0.435,4731906.0,POINT (-9.75 6.533333),1,-9.75,6.533333,62.0
1083,hbb,klb,Kilba,Africa,NG,10.3333333333,13.1666666667,Afro-Asiatic,Biu-Mandara,0,L,Nigeria,NGA,6a Vigorous,,0.532,190886311.0,POINT (8 9),1,8.0,9.0,254.0
1084,kle,klg,Kulung,Eurasia,NP,27.5,87.0,Sino-Tibetan,Mahakiranti,0,L,"['India', 'Nepal']","['IND', 'NPL']",6b Threatened,,"[0.64, 0.574]","[1326093247.0, 30327877.0]","[<shapely.geometry.point.Point object at 0x7f72c0407c40>, <shapely.geometry.point.Point object at 0x7f72c0407ca0>]",2,"[83.0, 84.0]","[22.8, 28.0]",19.0
1085,kls,klh,Kalasha,Eurasia,PK,35.0,72.0,Indo-European,Indic,0,L,Pakistan,PAK,6a Vigorous,,0.562,216565318.0,POINT (71 30),1,71.0,30.0,31.0
1086,lew,kli,Kaili,Papunesia,ID,-1.16666666667,120.0,Austronesian,Celebic,0,L,Indonesia,IDN,3 Wider Communication,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,115.0
1087,xuo,klk,Koh (Lakka),Africa,TD CM,8.0,15.5,Niger-Congo,Mbumic,0,L,"['Chad', 'Cameroon']","['TCD', 'CMR']",5 Developing,,"[0.404, 0.556]","[15477751.0, 24053727.0]","[<shapely.geometry.point.Point object at 0x7f72c0407dc0>, <shapely.geometry.point.Point object at 0x7f72c0407e50>]",2,"[19.4, 12.0]","[15.466667, 7.0]",327.0
1088,bco,kll,Kaluli,Papunesia,PG,-6.5,142.75,Bosavi,Bosavi,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,349.0
1089,kla,klm,Klamath,North America,US,42.5,-121.5,Penutian,Klamath-Modoc,0,L,United States of America,USA,9 Dormant,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,101.0
1090,kvw,kln,Kolana,Papunesia,ID,-8.25,125.116666667,Timor-Alor-Pantar,Kolana-Tanglapui,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,168.0
1091,kyl,klp,Kalapuya,North America,US,44.5,-123.0,Kalapuyan,Kalapuyan,0,X,United States of America,USA,10 Extinct,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,96.0
1092,kmh,klq,Kalam,Papunesia,PG,-5.25,144.583333333,Trans-New Guinea,Madang,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,327.0
1093,shm,klr,Koluri,Eurasia,IR,37.0,48.0,Indo-European,Iranian,0,L,Iran,IRN,7 Shifting,,0.798,79966230.0,POINT (53 32),1,53.0,32.0,48.0
1094,fla,kls,Kalispel,North America,US,48.0,-117.0,Salishan,Interior Salish,0,L,United States of America,USA,8b Nearly Extinct,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,73.0
1095,kzi,klt,Kelabit,Papunesia,MY,3.66666666667,115.416666667,Austronesian,North Borneo,0,L,"['Indonesia', 'Malaysia']","['IDN', 'MYS']",6b Threatened,,"[0.694, 0.802]","[270625568.0, 31624264.0]","[<shapely.geometry.point.Point object at 0x7f72c03db160>, <shapely.geometry.point.Point object at 0x7f72c03db1c0>]",2,"[118.0, 108.0]","[-2.0, 3.0]",12.0
1096,kij,klv,Kilivila,Papunesia,PG,-8.5,151.083333333,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,271.0
1097,klb,klw,Kiliwa,North America,MX,31.3333333333,-115.666666667,Hokan,Yuman,0,L,Mexico,MEX,8b Nearly Extinct,,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,101.0
1098,mwp,kly,Kala Lagaw Ya,Papunesia,AU,-10.1166666667,142.116666667,Pama-Nyungan,Northern Pama-Nyungan,0,L,Australia,AUS,5 Developing,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,352.0
1099,kck,klz,Kalanga,Africa,BW ZW,-20.5,27.5,Niger-Congo,Bantoid,0,L,"['Zimbabwe', 'Botswana']","['ZWE', 'BWA']",5 Developing,,"[0.535, 0.717]","[16529904.0, 2291661.0]","[<shapely.geometry.point.Point object at 0x7f72c03db340>, <shapely.geometry.point.Point object at 0x7f72c03db3a0>]",2,"[30.0, 23.7]","[-19.0, -22.2]",5.0
1100,kay,kma,Kamaiurá,South America,BR,-12.0833333333,-52.5833333333,Tupian,Tupi-Guaraní,0,L,Brazil,BRA,6a Vigorous,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,36.0
1101,kgj,kmh,Kham,Eurasia,NP,28.5,82.75,Sino-Tibetan,Mahakiranti,0,L,Nepal,NPL,6a Vigorous,,0.574,30327877.0,POINT (84 28),1,84.0,28.0,94.0
1102,kcu,kmi,Kami,Africa,TZ,-6.75,38.0,Niger-Congo,Bantoid,0,L,Tanzania,TZA,7 Shifting,16400.0,0.538,57310019.0,POINT (34.854 -6.307),1,34.854,-6.307,63.0
1103,kdj,kmj,Karimojong,Africa,UG,3.0,34.1666666667,Eastern Sudanic,Nilotic,0,L,Uganda,UGA,5 Developing,,0.516,42862958.0,POINT (32.39 1.28),1,32.39,1.28,147.0
1104,kue,kmn,Kuman,Papunesia,PG,-5.91666666667,145.0,Trans-New Guinea,Chimbu,0,L,Papua New Guinea,PNG,3 Wider Communication,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,330.0
1105,kpx,kmo,Koiali (Mountain),Papunesia,PG,-9.0,147.5,Trans-New Guinea,Koiarian,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,309.0
1106,kup,kmp,Kunimaipa,Papunesia,PG,-8.0,146.833333333,Trans-New Guinea,Goilalan,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,316.0
1107,kgq,kmr,Kamoro,Papunesia,ID,-4.33333333333,136.0,Trans-New Guinea,Asmat-Kamoro,0,L,Indonesia,IDN,6a Vigorous,8000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,327.0
1108,xas,kms,Kamass,Eurasia,RU,52.0,92.0,Uralic,Samoyedic,0,X,Russia,RUS,10 Extinct,0.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,9.0
1109,kmt,kmt,Kemtuik,Papunesia,ID,-2.66666666667,140.333333333,Nimboran,Nimboran,0,L,Indonesia,IDN,7 Shifting,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,326.0
1110,kjg,kmu,Khmu',Eurasia,LA,21.0,102.0,Austro-Asiatic,Khmuic,0,L,"[""People's Republic of China"", 'Laos', 'Thailand', 'Vietnam']","['CHN', 'LAO', 'THA', 'VNM']",5 Developing,480000.0,"[0.752, 0.601, 0.755, 0.694]","[1409517397.0, 1443497378.0, 6858160.0, 65931550.0, 94660000.0]","[<shapely.geometry.point.Point object at 0x7f72c03db7c0>, <shapely.geometry.point.Point object at 0x7f72c03db820>, <shapely.geometry.point.Point object at 0x7f72c03db880>, <shapely.geometry.point.Point object at 0x7f72c03db8e0>]",4,"[103.451944444, 104.0, 101.0, 108.0]","[35.844722222, 18.2, 14.0, 16.0]",77.0
1111,xmu,kmw,Kamu,Australia,AU,-13.5833333333,130.833333333,Eastern Daly,Eastern Daly,0,X,Australia,AUS,10 Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,164.0
1112,kms,kmz,Kamasau,Papunesia,PG,-3.91666666667,143.666666667,Torricelli,Marienberg,0,L,Papua New Guinea,PNG,6b Threatened,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,325.0
1113,ktn,kna,Karitiâna,South America,BR,-9.5,-64.0,Tupian,Arikem,0,L,Brazil,BRA,5 Developing,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,71.0
1114,khd,knb,Kanum (Bädi),Papunesia,ID,-8.83333333333,140.75,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,0,L,Indonesia,IDN,8b Nearly Extinct,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,363.0
1115,uwa,knc,Kugu Nganhcara,Australia,AU,-14.4166666667,142.0,Pama-Nyungan,Northern Pama-Nyungan,0,X,Australia,AUS,10 Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,238.0
1116,kan,knd,Kannada,Eurasia,IN,14.0,76.0,Dravidian,Southern Dravidian,0,L,India,IND,2 Provincial,44000000.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,66.0
1117,kgp,kng,Kaingang,South America,BR,-26.0,-52.0,Macro-Ge,Ge-Kaingang,0,L,Brazil,BRA,6b Threatened,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,14.0
1118,kma,kni,Konni,Africa,GH,10.25,-1.58333333333,Niger-Congo,Northern-Central Gur,0,L,Ghana,GHA,5 Developing,,0.592,26908262.0,POINT (-0.5 8),1,-0.5,8.0,115.0
1119,kna,knk,Kanakuru,Africa,NG,10.0,12.0,Afro-Asiatic,West Chadic,0,L,Nigeria,NGA,5 Developing,20000.0,0.532,190886311.0,POINT (8 9),1,8.0,9.0,246.0
1120,kun,knm,Kunama,Africa,ET ER,14.5,37.0,,,0,L,Eritrea,ERI,4 Educational,,0.44,3497000.0,POINT (38.25 15.483333),1,38.25,15.483333,95.0
1121,kfk,knn,Kinnauri,Eurasia,IN,31.5,78.0,Sino-Tibetan,Bodic,0,L,India,IND,3 Wider Communication,,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,76.0
1122,kxo,kno,Kanoê,South America,BR,-13.25,-61.0,Kapixana,Kapixana,0,L,Brazil,BRA,8b Nearly Extinct,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,62.0
1123,kcd,knp,Kanum (Ngkâlmpw),Papunesia,ID,-8.66666666667,140.916666667,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,367.0
1124,knc,knr,Kanuri,Africa,NG TD NE SD,12.0,13.0,Saharan,Western Saharan,0,L,"['Chad', 'Cameroon', 'Niger', 'Nigeria']","['TCD', 'CMR', 'NER', 'NGA']",3 Wider Communication,,"[0.404, 0.556, 0.354, 0.532]","[15477751.0, 24053727.0, 21477348.0, 190886311.0]","[<shapely.geometry.point.Point object at 0x7f72c03dbe20>, <shapely.geometry.point.Point object at 0x7f72c03dbeb0>, <shapely.geometry.point.Point object at 0x7f72c03dbe80>, <shapely.geometry.point.Point object at 0x7f72c03dbf70>]",4,"[19.4, 12.0, 10.0, 8.0]","[15.466667, 7.0, 17.0, 9.0]",814.0
1125,kyx,knu,Konua,Papunesia,PG,-5.83333333333,154.833333333,West Bougainville,West Bougainville,0,L,Papua New Guinea,PNG,6a Vigorous,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,158.0
1126,mjd,knw,Konkow,North America,US,39.5,-121.5,Penutian,Maiduan,0,L,United States of America,USA,9 Dormant,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,98.0
1127,cku,koa,Koasati,North America,US,34.8333333333,-85.1666666667,Muskogean,Muskogean,0,L,United States of America,USA,7 Shifting,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,36.0
1128,kpw,kob,Kobon,Papunesia,PG,-5.16666666667,144.333333333,Trans-New Guinea,Madang,0,L,Papua New Guinea,PNG,4 Educational,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,332.0
